book_id,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,choice_11,choice_12,choice_13,choice_14,choice_15,choice_16,choice_17,choice_18,choice_19,choice_20
9640,9879,8751,5876,8727,8984,9797,2730,4917,7017,2666,7958,5144,9985,5528,8756,2525,4948,8418,8861,2842
9641,9786,7703,7154,6958,3993,1433,2641,5133,4615,940,9930,566,8723,8566,2088,3312,6482,7313,4875,2839
9642,6727,2584,6898,9862,3024,9630,1444,9131,5783,7449,8814,8305,6753,5882,8140,380,2875,4004,5863,4103
9643,5288,9029,8594,4049,6490,838,7237,5515,8135,7490,8413,2599,9538,4063,7315,2904,6318,8725,8017,4138
9644,5559,8507,2587,8265,8274,6254,5118,2194,5259,8718,7560,5025,774,9783,4350,1353,8381,7682,5320,8365
9645,6184,9782,7028,9930,7670,9483,2999,8177,8127,8470,7237,4674,2747,3469,3259,9042,7310,5242,8961,5556
9646,9181,6753,8825,9728,6206,1563,6965,2690,3873,7948,4342,9350,8307,7071,2300,8118,6116,7341,7177,2932
9647,3657,9401,9087,8951,7943,5260,8743,8597,6531,7739,853,7157,6331,8953,5580,6911,8010,4965,9006,9742
9648,9080,2643,2010,5399,765,3872,8080,4597,5543,7965,9729,3479,6337,2651,7839,6467,1068,2635,9624,7647
9649,7444,4727,9311,5420,7990,8011,7392,8390,6101,4695,8472,3868,7606,7723,6896,3930,7198,9056,9011,5531
9650,9215,1888,7335,7690,7344,8632,9217,2063,5716,1672,8899,9422,4666,6442,2618,7599,1477,7805,9960,4197
9651,6491,5578,1046,5906,6583,4852,6181,2335,5031,9947,6479,4563,3187,9970,9792,352,1044,3885,8379,1220
9652,3384,4564,8892,1776,5720,9869,3926,2511,5017,9845,4946,5165,7368,7877,7870,9548,6412,8164,9558,9067
9653,7893,5145,1869,8103,3765,7886,4670,4799,8460,6502,389,4044,4712,5301,8729,7325,6891,3492,2669,8482
9654,5822,5022,1467,4152,2833,7475,5070,5115,4318,6248,3920,7752,7358,4388,2845,1205,7451,8867,5201,5699
9655,8026,8264,7509,6589,7830,9789,5764,7351,5010,5201,8131,5443,1817,9431,2859,2920,6821,2242,7501,3470
9656,9491,9817,9342,9066,9201,4679,5264,6203,6513,8240,9811,9414,3738,3926,3454,1840,6459,4946,9733,6143
9657,9935,8824,8133,8853,9468,7787,9388,7213,5109,6561,6185,8706,8624,5486,6936,3693,3125,7605,6172,8467
9658,7035,9499,5714,7766,6418,7128,6386,9121,4026,1991,5538,6074,6814,6709,7814,6150,3099,3111,3013,7511
9659,8461,1819,8684,5955,7871,9930,5039,9425,8379,5519,7582,811,7673,9276,8803,1306,1345,1490,7285,2216
9660,7299,2526,9601,2678,9126,9465,6568,2426,9441,1199,7521,2760,5980,2143,9037,8097,4075,6846,2504,6331
9661,8856,8161,2750,8870,9608,7395,7236,4690,7853,4107,8602,8585,8753,8257,5491,3774,9919,3565,5860,6935
9662,9135,7230,7595,6725,9056,6735,9007,8584,3424,6906,7618,5965,4170,2287,3496,6433,6981,6292,2369,5757
9663,3997,8811,6806,5924,9190,9524,4410,136,5472,7597,7565,9212,7052,7959,5615,6925,5823,6034,5917,9428
9664,8555,8253,6341,7440,4746,6092,8223,4260,6510,5596,5359,5581,4646,6128,4862,6025,4978,9951,3592,9126
9665,7104,8585,9061,5400,7343,6645,1469,4419,6935,6716,1590,1875,7276,8262,3871,5143,9124,3348,9383,8774
9666,9944,7920,9765,4356,7577,5702,7200,7111,2246,8034,6363,7397,8179,3227,4341,1371,5873,3695,5796,3423
9667,8011,2342,6316,1113,7622,4695,4727,9311,6126,8666,9921,9191,3930,7723,7392,6820,5327,2036,8946,9858
9668,4200,9292,7993,3827,4041,3534,5849,2613,5848,8911,8288,6228,2606,4961,1412,970,4378,1905,1731,6169
9669,7908,4269,6852,7565,7413,8649,6117,5459,8894,4875,5214,9293,6888,9947,6213,5939,8006,7455,6843,7389
9670,9275,6398,9762,4702,8014,4364,4262,4260,9014,3413,3152,3423,8191,4191,5670,5487,4157,7686,3361,4059
9671,9686,6359,9402,9404,9071,7767,6102,3836,7879,1755,8156,5115,7045,9131,3640,9116,6512,8477,3029,2123
9672,9843,9010,8358,7805,6915,2836,9081,7103,7433,5455,8794,7888,9897,6164,4716,3446,9989,9483,9734,1597
9673,8890,9245,7966,9536,9457,803,9851,9906,8599,2894,2099,2851,9704,8202,9708,7807,8172,8610,9688,8370
9674,2888,2690,8938,1804,9635,6940,9771,5726,6965,4430,8778,7758,2113,2273,8825,3741,5952,5379,2348,8691
9675,8049,6188,8766,6440,9749,2491,2817,1262,8291,2045,6431,9739,1105,3771,9563,2594,2274,6318,4034,4266
9676,9892,9747,8694,8008,7911,8256,8542,7328,7132,7574,7976,7512,7996,6325,4959,6585,8615,6923,6763,6129
9677,7248,8339,4334,5874,8278,5956,8812,4555,7102,9343,4922,8990,4552,3254,7793,8098,7844,9098,8399,2189
9678,7367,5170,3666,4082,7999,4198,5904,5457,6803,4918,9030,5197,2576,4637,3422,9035,3649,1143,8436,7847
9679,2336,5637,8891,5387,8404,9231,3480,3061,7332,6166,2727,9084,1338,1099,9874,2903,6593,6204,9779,5283
9680,9944,2036,9292,8315,2060,2548,5363,8905,7200,6166,4894,6868,7028,4666,2739,8928,1855,7261,9930,6095
9681,9543,6339,4365,4008,4241,5513,6415,4652,7870,9706,7125,8288,2868,3426,5768,9269,3004,644,2208,3434
9682,5107,4675,8607,5267,3999,3664,6279,3319,4667,3369,3968,5075,9146,4668,2619,8506,5585,370,5444,1397
9683,9770,4935,2292,7790,8441,2588,9967,6018,5990,9929,5046,4376,8209,7823,8466,9610,4760,7327,7450,7114
9684,6691,2219,4530,2399,2458,2461,2645,1989,9539,1536,1638,1759,1071,4708,481,1023,7924,1496,7568,9478
9685,4657,6869,9104,5999,5685,8798,2223,7234,5823,1829,4968,7078,6483,866,8009,2668,8577,8245,7126,9212
9686,9404,9402,6359,9671,7767,6102,9071,9801,7619,3836,7748,1410,4240,7465,7208,5858,6211,1755,9430,8953
9687,5729,6016,2697,8082,5148,9007,9583,5106,2488,2714,3121,4170,6178,1780,3637,7100,9056,1724,4393,7708
9688,4050,8195,2439,2963,3321,9536,9673,2566,1303,9457,8370,9245,4346,2912,4147,8890,8120,5215,8125,9076
9689,4865,3763,3523,8923,6615,2559,6447,8760,9623,4598,6045,5425,4996,6521,2314,5242,7836,7907,701,2403
9690,5606,7862,3881,5413,8927,8242,9055,1756,9956,5268,5377,3520,9821,8604,6367,6586,2108,2865,5053,3181
9691,5932,6030,9418,9966,6573,8930,5335,7059,6019,8387,5215,2284,9936,9905,9459,6742,9637,1822,9173,2649
9692,5689,8749,1780,2369,3121,9007,9153,880,600,5473,3617,5489,2134,3424,4821,6266,4156,5106,9056,3411
9693,6103,4764,7510,4637,4662,1994,5096,8762,1769,3297,7999,4466,1295,2665,8603,3863,9030,3107,5246,8089
9694,9142,9925,2874,9763,3470,4568,2853,2648,2983,1689,9177,3652,3847,3709,9091,9369,3769,5124,3184,3444
9695,4689,6408,9321,5001,9730,4851,3301,7406,5213,9983,2585,6378,7531,810,5291,6452,5780,2656,2894,2758
9696,1429,1412,2160,859,8098,4776,3725,5217,5494,562,2792,8029,3534,1665,1049,2385,1356,1200,4472,3147
9697,8770,6075,9289,7718,7530,8419,8076,9426,7583,7064,6269,6689,9066,6864,9817,7533,3454,7536,8720,9332
9698,2512,3762,9746,5303,3274,7611,6334,5265,3363,4877,2696,2176,1348,7016,3900,9228,8055,2095,5446,3047
9699,9463,3072,2755,5055,6318,897,2624,3978,2646,5100,7476,7076,5470,2196,5632,3754,2536,3370,6123,4768
9700,5228,5796,4823,3026,3542,4397,2327,5483,6922,2132,3661,8454,4540,7111,2220,932,7920,1157,3059,1446
9701,6085,9595,9381,2143,7593,8291,8114,8614,9802,9229,8636,7693,2743,7898,6890,6862,4323,5188,2782,9032
9702,6061,7504,7714,3390,6708,5027,4419,7833,3762,8901,2324,4196,2625,2078,6427,4003,7330,8899,4453,2438
9703,6560,5824,4569,1846,8684,3880,7235,676,5896,6081,4927,8417,4373,334,7801,2557,9889,1562,3405,9950
9704,8610,8734,9708,7626,4114,2685,2929,3365,2152,9341,2919,1824,2402,9813,2319,4087,548,656,2278,2202
9705,6116,6899,9916,7067,4086,8060,1776,7875,5503,4174,4229,9109,4102,8043,2913,9117,9844,7473,9168,8552
9706,7136,9269,7870,8001,4102,2826,4224,4450,7125,1143,2185,8392,7903,9681,8089,7764,7729,5272,6286,8119
9707,7909,8819,8430,6018,9784,9605,8357,9819,7262,8221,8226,9281,6788,6736,8609,6535,6481,6430,7055,7952
9708,9704,8610,8734,7626,4114,9341,8597,2270,1824,2685,2919,2152,4087,3365,2402,2202,7023,9813,2929,2278
9709,8577,6224,5718,5245,9846,6656,9120,954,4812,5878,4088,3736,4053,6262,1109,8266,3575,8962,7470,2001
9710,4701,3937,2155,9515,1589,8774,6669,2979,8924,9607,670,1123,2352,8990,5123,609,7253,675,5304,1829
9711,9408,7282,7373,3601,3578,6630,6492,4571,7900,6578,9577,6368,8502,6797,8810,7448,6838,2898,7436,4200
9712,7101,4921,6118,7939,9953,7857,2998,8595,3463,3105,7319,9996,6260,2105,9982,5576,1945,8909,6812,9597
9713,2208,5063,9035,8086,5904,8603,5888,7488,2972,2183,9572,3081,6343,5300,3017,6100,2333,5998,5584,3426
9714,7401,7138,8809,9957,5627,6196,7378,5785,7944,4238,7311,2051,1976,4848,1312,7462,6499,7513,1367,7414
9715,8230,3911,7329,8779,8831,8325,8405,6852,414,2449,8901,6307,638,7602,2538,9476,9196,9677,8278,7867
9716,4331,3761,9211,6400,5082,8752,8754,6613,3564,2349,7540,4685,4272,5571,4453,7257,7964,4238,4078,1873
9717,9804,4113,9247,8046,6676,2890,8482,9517,1758,8283,1500,2218,7499,9472,7956,7563,9778,642,4295,1920
9718,6071,3368,973,6032,2777,5640,5955,6676,3230,1750,6232,6327,4404,2837,9750,4366,4465,537,1330,6548
9719,7044,2065,940,1794,1017,566,1819,6381,7871,1804,1538,1098,6355,3802,438,7805,9771,3993,9346,8060
9720,4441,3124,4963,5116,9732,6928,7499,3923,1659,3131,4319,5043,8295,7756,3370,8838,3719,9223,9127,7176
9721,4688,6064,6435,6131,9077,6567,7297,4285,9631,3604,8375,9604,8343,3737,4140,4190,6074,5664,3695,1313
9722,8735,6322,2089,1936,4392,4130,5058,5914,5097,7864,7716,8529,5704,3837,476,4544,1649,5517,7840,2025
9723,2900,8594,8413,1646,1213,2312,2564,7490,838,6701,8448,6490,4049,492,8944,760,9749,4138,1362,8988
9724,6093,4766,7276,5971,9378,5860,4675,8341,3830,7306,1043,4042,6716,4815,5590,3276,4667,392,3664,6640
9725,6616,3337,711,8500,5875,2799,5618,5974,9633,4829,8554,3447,7467,8711,6834,6722,8587,5308,8502,1197
9726,5709,8580,5031,6479,7537,4607,8315,2915,8936,2290,4686,2441,5416,8452,5826,6125,1308,1792,6905,5820
9727,9254,5214,7627,4310,6179,4017,5093,5433,7307,2413,3941,8393,8635,9274,6681,7278,7070,4798,9498,9334
9728,7206,3873,5694,4957,8102,4615,4430,5174,4402,2528,3865,9528,8579,6843,9646,1612,2882,5600,5871,9488
9729,6271,7442,4611,9648,9080,9869,6089,9380,6304,6742,8830,9174,5797,5801,5135,5645,6639,9712,8718,5608
9730,9695,5213,2758,4689,7406,4851,5502,3944,6378,7531,810,9598,6408,3301,5291,2585,1510,7420,5001,9457
9731,9748,7471,8781,8349,8474,7426,8446,5929,5206,3333,8319,5207,7254,3628,9071,8791,8396,6271,9253,1129
9732,6928,5754,9049,9720,4726,7438,4939,3923,7499,4672,5009,2093,4441,3747,4469,4711,8565,5043,6564,4866
9733,9414,8240,6513,5749,7700,5547,4801,3839,4281,3001,7447,8458,6459,8569,5902,3984,9811,2237,3738,5248
9734,6859,9897,6794,8607,5267,9774,9050,6377,6574,4675,5633,6141,2861,5481,2880,9564,4667,7050,6638,3089
9735,6929,9538,5838,7670,2189,6814,1263,2728,8029,3573,910,9940,4472,8294,1730,2140,4533,562,4708,2509
9736,7215,7034,7896,9143,4714,5726,7166,7154,267,1190,459,6036,9107,1395,4032,8265,2003,1076,1786,7885
9737,4978,429,7662,5298,1727,7149,1042,5192,6746,7855,4361,8327,6982,1240,4334,2469,3317,8799,9758,1659
9738,4752,4742,6974,4918,5111,5021,6904,7772,9603,9362,5475,5635,9326,7196,5736,9889,8642,5915,9167,9681
9739,8177,5575,8490,2968,9675,6138,7932,4855,8098,9935,8371,6440,9428,6929,8133,7411,447,4995,648,8961
9740,2420,4449,4998,8270,8487,1359,294,151,909,428,214,9580,159,5405,9093,684,7272,175,163,370
9741,7931,8077,7813,5976,7010,7781,5773,5464,5204,4432,4325,3809,502,5586,2111,6379,5366,4574,3672,5181
9742,2812,8054,9341,2202,849,6402,7546,9283,5029,8795,7317,8203,5151,5490,3891,6391,9435,8477,8745,8569
9743,7155,7849,6625,8479,4969,6892,3106,1277,5863,5961,4526,4904,4205,8109,2349,5263,7046,9214,1657,5058
9744,681,1274,1590,2556,9827,2324,7646,9608,4645,3871,8210,7768,2096,8096,544,1489,4043,9906,4527,1133
9745,8342,7455,4086,7665,8060,7782,7073,9693,5746,4388,9364,8307,6559,3873,4381,3952,5868,9362,9971,3855
9746,3762,2696,7016,2512,6708,9210,9698,4053,9125,4883,7011,9239,6841,3662,6347,5878,3539,4434,6262,3900
9747,9892,9676,8694,8256,8008,7911,7633,7976,8542,7996,7574,6325,7150,4959,6762,7512,6585,6923,7328,5825
9748,8446,9731,8781,8474,8349,7426,5206,3333,7471,5929,8319,3193,8800,4437,6802,2920,9454,5526,2792,4321
9749,8766,9675,8049,6188,6440,2491,2817,1262,3072,5357,2045,6431,1105,8291,9723,9563,5144,1972,9571,6536
9750,9183,6232,8051,8926,6227,7615,9064,9899,6327,3836,4725,1326,4879,9552,2018,2788,9946,6769,3953,1851
9751,3392,5682,7852,8120,2957,1357,4453,8217,3582,9142,5571,6298,7977,9984,4721,3951,4945,9997,5643,9587
9752,8119,9944,5105,950,5702,9501,5842,7431,9847,837,3328,7757,5826,3733,9470,5118,2538,9787,348,5921
9753,9912,6373,5991,7720,7853,8260,7019,4947,8213,1775,9615,7340,7827,9156,7417,5003,2625,627,7335,9239
9754,7169,3321,6055,5996,5122,6252,4653,5753,7511,6639,7755,4104,9758,9211,7604,2808,8440,6615,6013,1114
9755,7125,8001,6303,9261,3199,6711,9046,9733,2276,7903,1219,8967,6103,3980,1110,9242,8204,4082,2659,6989
9756,7726,6577,6810,4568,2688,2772,8816,4467,5958,9309,2601,2674,3933,8583,3079,1699,6793,1482,2004,2853
9757,7853,3743,5400,2409,5438,3922,9218,7019,1775,3596,7364,8478,6514,7417,4180,8833,3740,1635,4847,8669
9758,5782,3529,432,1223,9463,5055,1914,3754,1179,3978,789,3358,1687,7604,7614,2196,6664,6101,6169,9754
9759,9410,9916,3187,8809,9097,8277,6919,5155,5698,8842,6780,5133,8505,6640,7228,2120,9471,3757,6644,6455
9760,7875,4717,6139,4294,6324,9117,7789,2261,6957,9794,2683,7067,1758,2302,4482,7489,7488,1854,9426,1440
9761,7677,8360,8316,8237,8565,3264,4091,4444,7841,1185,8761,4605,9628,9405,9866,6333,9454,9815,4675,6772
9762,3009,6398,8934,9670,582,9275,2414,9765,2318,2505,3026,4702,5713,4823,680,5610,2660,3413,3882,6441
9763,5574,9883,9694,6222,6789,5250,3888,8330,3498,7334,5391,5997,5234,7437,8088,7477,7653,7284,8780,3991
9764,3779,8281,9810,8631,6668,6790,8984,5061,2223,4533,9852,7099,6908,6533,6276,9628,3925,8963,9866,6975
9765,8034,5786,3305,8549,1992,7577,3423,5471,2414,7920,3009,2329,5424,2474,3235,8934,5713,7200,5796,9944
9766,3404,4684,4332,4749,8633,10000,9946,9281,3763,9084,2498,3543,341,2727,1037,4634,4149,6064,1967,479
9767,7720,7858,3348,5590,3376,6404,7891,9822,7323,6632,9557,4434,5991,5816,8260,4201,9615,2879,6850,7878
9768,8662,8517,7145,4047,2555,7589,7670,9868,7351,6340,4856,5764,8091,5470,3615,9998,3958,3644,9655,8506
9769,9470,1284,4306,1614,6494,9953,5360,5744,5178,2884,2983,8810,3749,6596,8005,1066,9591,6266,3875,9917
9770,8263,7790,9683,9829,9610,1787,8441,3288,2588,4235,1372,8447,9929,3538,1647,7937,6089,5647,3251,7306
9771,8938,8649,9207,7871,4900,939,2221,3312,1345,5726,9674,8461,9396,3553,2216,9786,7676,6488,7729,6796
9772,8439,6454,9977,6181,6870,8366,7828,6948,7812,1538,2193,7247,2005,4526,5187,9907,8036,8365,9854,4390
9773,2990,8700,7951,5491,4277,6645,6935,3390,7344,5020,8578,7504,1956,1207,9272,9210,1545,8746,9615,7720
9774,9146,7374,7050,3319,9897,9734,9050,8607,6859,6574,5633,9553,7218,6562,5622,4675,4207,6794,6652,6312
9775,2100,5993,1199,8117,9465,5181,4061,7666,2843,7784,2151,5331,6630,2782,5559,9037,3679,1315,7660,4507
9776,9052,7435,6774,5791,4897,2803,6811,8909,9982,4305,7857,7834,9712,5892,6260,7939,8345,8164,3902,9603
9777,5185,3573,9859,9894,1898,8561,5672,8169,8299,9235,3670,5605,6340,742,6804,858,4703,6538,4420,6015
9778,6089,8726,9819,4981,8738,3833,7937,1320,1907,3080,6824,8558,6155,1108,1354,8357,6842,6264,3323,5378
9779,6630,7784,4075,7332,9679,3273,5343,9391,7026,9037,1623,3969,9458,2143,8159,3325,2489,6025,6392,4199
9780,3820,4826,5747,9857,3817,3828,9298,2170,6485,8757,4004,6649,7784,6887,2806,2353,4345,7551,7603,7135
9781,2585,7688,2099,9321,5291,7863,3944,5847,5213,4689,5780,7680,6027,6378,4851,1510,7420,5653,7712,9730
9782,6555,4461,7376,5210,3915,5843,7713,7670,9211,3670,9645,6869,6614,7765,1429,4334,2066,8988,6899,2889
9783,6890,2922,3827,8285,4951,5885,3679,5679,5981,7860,9644,735,6976,2859,4521,6435,1623,2666,9141,8559
9784,9605,8609,3344,6455,8819,6662,6736,9707,8221,4271,8430,4822,3535,7909,9281,7216,8226,9819,6430,7055
9785,4152,7013,9634,1467,4963,5297,8980,9941,6145,6658,5478,9016,4956,5928,6766,9237,6992,6407,7797,9127
9786,8938,2856,3847,8421,2872,4058,6907,8983,1899,9641,3042,9168,1052,8461,3766,9524,5430,8689,9771,6206
9787,8119,8059,9944,3961,950,5519,5719,5702,3733,6706,9909,9752,8499,4323,7009,1499,7431,5868,811,9384
9788,5276,9260,9538,9516,4478,3315,8754,7453,4568,3669,6764,3931,4949,3821,4518,8930,3489,3568,5703,3556
9789,8131,8026,9655,6589,7509,8264,7830,7351,5443,5201,5010,5764,1817,9431,7466,2835,5144,2859,4523,6821
9790,1283,9962,9014,9049,9533,8389,9215,8452,9966,5347,4316,4686,6212,599,1664,5395,3049,4715,6607,3229
9791,9792,7867,2360,8379,1740,2307,4563,9823,5868,5233,8601,5916,926,4384,6699,2216,3993,8013,7564,8024
9792,9791,7867,3209,4384,3401,2307,7980,4563,9369,438,6137,5409,3466,7659,2243,4254,4900,3908,5916,5296
9793,8850,3262,8788,7575,8529,9104,8284,6634,4231,7591,6243,3525,7098,7433,8030,5014,8961,4576,6715,1708
9794,9819,6161,9516,8140,6544,8479,6024,7290,9760,9205,6430,4568,6682,5448,9605,6662,4294,9837,2612,2767
9795,4838,3741,6449,7052,9013,6401,2237,2777,8448,7960,1749,3067,9335,1473,8094,6853,2853,9912,6425,6128
9796,2467,8746,7011,8428,6778,2992,8620,9557,5492,4709,7690,8833,4180,4883,4010,1765,8578,5864,3151,4053
9797,8751,9879,8727,5876,9640,8984,2641,7017,2522,8861,5715,8894,8756,8418,3005,3357,2245,1358,5528,2768
9798,5523,720,8202,6217,835,2537,6576,7799,9598,6027,1510,7361,8158,7680,9092,9906,5780,7217,1828,7966
9799,7935,5371,1723,1275,864,1026,6451,712,4148,6931,7167,554,3354,5088,3927,6096,6520,9982,9787,463
9800,5351,6092,7899,7408,7928,4206,3658,3575,3402,4053,3398,8833,5898,2541,4245,8699,1996,9615,4812,3539
9801,8848,9430,7684,9405,9117,7025,5125,8030,5797,9686,5754,6146,5135,5077,9404,7785,6014,8728,8804,5801
9802,5516,5140,6643,7905,5893,8521,4306,6244,3502,5018,2891,8587,5380,9514,9701,4214,6628,5582,5199,9138
9803,9045,6498,3936,3151,7891,6556,6395,2696,1765,7395,2512,2992,9124,1274,579,798,6347,3363,2096,5003
9804,8283,7439,7380,4113,9717,8687,9472,6480,9237,7855,4274,3807,3070,3941,3354,2018,3380,5499,5044,8194
9805,5062,9358,8883,7571,9227,6540,4066,7732,9132,7168,5619,8780,4837,8872,4910,7156,9869,7761,7982,9776
9806,3266,6576,4179,5339,7685,1321,4415,9110,6217,8287,2434,9319,5516,6541,7076,7355,5535,6350,1510,3651
9807,8145,6289,6900,8642,7084,5131,4082,5635,7185,2178,6897,9412,9913,7815,8344,3384,7136,7782,3855,6044
9808,5261,1904,2320,9380,6271,5432,8985,9850,5074,9536,6333,7207,2948,8837,5184,5091,5011,4962,3415,7142
9809,920,8184,8690,3054,5740,8934,7557,7310,8282,6868,5738,8279,1920,7345,2757,2509,9831,7154,4412,6232
9810,6668,3779,9764,8281,989,6786,9981,3569,8191,7150,2203,4809,3620,5423,9233,3760,4905,1443,3190,6259
9811,9491,9817,9733,9201,9342,4679,9656,3496,5710,9244,7617,9414,5060,3862,2275,6459,6513,4857,4816,8851
9812,6927,8030,5509,6774,9068,9358,7112,4396,7516,451,9248,6017,8729,2406,9403,6108,4017,2268,5115,4030
9813,8734,2122,8597,8610,7626,9704,7768,9708,5440,3665,8203,8875,8202,7246,927,1718,4114,6027,1215,1852
9814,8783,8636,9429,8222,7864,2977,2640,7411,1862,2859,5655,9526,2491,2817,9133,2666,2673,5828,8302,2242
9815,7677,6626,5745,6971,7060,4272,9932,7385,2753,7942,8201,3159,8246,4735,7894,8048,8533,6988,4136,3046
9816,8892,4752,7835,9548,5635,4082,4102,4804,4918,9836,5111,9326,9580,9413,2178,7084,6897,9950,9619,2331
9817,9491,9656,9066,9201,9342,4679,9811,7718,3738,7533,8419,6864,7064,9289,3984,4030,7112,7536,8076,1840
9818,5718,4869,7689,6656,4206,2541,3575,5898,3658,3662,5351,4245,6841,3639,9124,4812,8665,9496,9120,4053
9819,6430,6662,9605,8357,1907,7212,7734,3344,6633,8609,8226,8558,7620,7290,6018,3080,2168,9707,8726,6264
9820,7040,5133,7791,5039,6068,5741,2849,3475,3067,6549,7458,3653,5166,6344,5365,7477,2384,4600,2839,3431
9821,9055,4186,8605,7862,5268,6586,3881,7861,3203,4958,2191,3041,8242,4729,4292,5413,4723,4054,2797,3520
9822,8774,6409,6404,7858,7216,7925,2582,9767,4575,8585,7083,3376,8257,7891,5601,9615,9063,4690,4947,1836
9823,4374,5031,1076,4307,5578,2840,4111,7141,7034,7215,9791,4381,3491,4176,1220,5852,668,4032,6474,8193
9824,9316,9318,9339,7483,4990,5856,5691,8929,7654,6437,5673,7489,4287,4482,4199,8552,5909,9617,5142,2940
9825,1165,2562,5450,3145,8603,3633,4442,6343,3405,5888,5300,2795,539,1769,6103,6339,2153,1219,7760,2665
9826,9459,4157,6240,6894,8823,3669,3821,6593,2912,3049,3674,4462,4252,1303,2439,7419,8152,1985,7332,5487
9827,9168,6528,8689,7473,4913,6943,8060,8430,8816,1103,7388,7972,7665,3042,4174,4133,9744,7328,5907,8130
9828,8340,6261,8075,6383,6436,5914,5097,3136,1649,3299,2671,8562,6931,8776,3780,5573,4427,5869,8683,6552
9829,9445,1787,9221,9610,9770,7294,1372,4591,1475,5002,4935,7024,8447,3438,8466,7937,1180,8263,7831,2292
9830,1644,5292,8389,5157,9437,3955,9065,9569,2013,2621,3889,1300,567,4549,8045,5447,6610,9163,1455,216
9831,3993,2040,9185,8200,9369,8279,4532,6998,5933,7698,8350,5277,3567,8304,1306,4093,1072,4400,5694,7659
9832,9020,5557,5562,8237,7474,6310,7719,6232,2602,8377,8258,9455,6767,5781,7653,9329,6510,5422,3490,1016
9833,8739,8326,8073,7676,8947,3386,8847,6336,8658,7161,5774,5628,2516,4276,2117,8060,5011,4116,3150,8582
9834,2295,7917,1378,10000,7644,1269,6612,3033,7239,2831,9910,2498,6996,1851,8289,3024,1761,4147,2255,2288
9835,8136,4148,9508,9477,7346,3887,9065,2896,8658,5324,3747,2373,3042,3688,3802,6210,9280,5341,4168,7193
9836,7835,9412,6493,4082,9816,6904,2178,5021,5178,9807,7125,4742,7445,9548,2826,6145,2795,7461,5720,8642
9837,7240,8481,8985,9492,6024,9819,9324,9381,6544,9483,3861,9574,1671,6231,6161,7193,9551,1577,8139,9158
9838,4297,4410,9252,4229,8380,4603,6927,4519,2477,5924,6483,9196,7171,347,1454,1887,555,2021,1949,2345
9839,6535,4016,3651,6318,2315,4638,1186,5001,2758,9409,1706,8037,2656,3460,2860,353,9100,7410,6383,1352
9840,8118,8063,2332,6654,5086,8744,8596,2243,8825,8954,8713,2538,8835,4144,9646,7708,8311,5969,5852,9427
9841,4508,9698,6746,1131,5468,3878,6916,9951,2279,8226,3898,3322,2027,7137,6261,9416,2670,9240,2328,9627
9842,8926,4792,8605,4225,9315,9821,5208,8927,3368,6241,3734,3041,9551,3334,5053,4292,8616,4054,2191,3840
9843,9672,9010,8358,7805,6915,2836,9081,5455,8794,9897,4716,6164,3446,9989,9483,9684,3080,4887,9734,8622
9844,1002,713,8459,327,2294,5112,1197,3057,6478,4761,8043,3116,2195,5811,4984,9053,4849,8487,684,1952
9845,8288,9031,8892,9869,8164,7368,4946,9652,6741,9119,7624,8635,5677,5165,4281,3926,5252,7498,5720,4811
9846,9435,8620,7181,7216,8477,6632,6656,3094,9120,5718,5071,9709,8602,4812,6106,9071,2123,6395,6498,9283
9847,9944,7556,6787,5702,8119,6062,7205,9752,5230,8929,3867,2169,3733,4694,673,1912,9899,6033,9823,721
9848,8495,7589,6340,6650,7113,8970,9126,5429,7336,8904,1496,7650,1199,2898,5419,4726,5401,8081,9868,4026
